A-000000-00352;A-000000-00352;NITRO 301 CIC SIEMENS PRIX APPAREIL AUDITIF;NITRO 301 CIC;http://www.audiologys.com/image_pour_import/articles/61b92e2d03b2dcc2b30a63ddc6787b88.jpg;;465.0;publish;appareil_auditif_tres_discret;extra;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_d;siemens;non;non;non;non;non;non;10;non;www.beltone-hearing.com/fr-fr/Pages/default.aspx;16_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00353;A-000000-00353;Motion 100 ITC;Motion 100 ITC;http://www.audiologys.com/image_pour_import/articles/99115a5f12c5c00bfd26fefeea199153.jpg;;399.0;publish;intra_classique;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;non;non;oui;oui;non;optionnels;312;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;6_canaux;oui;;;;no;search;no;open;open
A-000000-00354;A-000000-00354;Motion 300 SP;Motion 300 SP;http://www.audiologys.com/image_pour_import/articles/3afa88eada5c2c7b27c79ae79222f3c9.jpg;;475.0;publish;micro_contour_open;extra;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;siemens;oui;oui;oui;oui;non;oui;675;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;8_canaux;oui;;;;no;search;no;open;open
A-000000-00355;A-000000-00355;Siemens Motion 300 P;Motion 300 P;http://www.audiologys.com/image_pour_import/articles/953ffcbfe7a5b3bf4eae40d25de10ec7.jpg;http://www.audiologys.com/image_pour_import/articles/c9defca562b842116b31f6965dc79d9e.jpeg|http://www.audiologys.com/image_pour_import/articles/5747a4cae160d890ad3aea2860cfdd9b.jpg|;455.0;publish;micro_contour_open;extra;surdite_moyenne_a_severe_de_40_a_90_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;oui;oui;13;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;8_canaux;oui;;;;no;search;no;open;open
A-000000-00356;A-000000-00356;Motion 300 M;Motion 300 M;http://www.audiologys.com/image_pour_import/articles/f74ae463f730cc5860d2751806b98927.jpg;;455.0;publish;contour_d_oreille;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;oui;oui;13;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;8_canaux;oui;;;;no;search;no;open;open
A-000000-00357;A-000000-00357;Motion 300 S;Motion 300 S;http://www.audiologys.com/image_pour_import/articles/b2222320963bceae4804d1ae41e8eeb7.jpg;;455.0;publish;micro_contour_open;extra;surdite_legere_de_20_a_40_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;oui;oui;13;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;8_canaux;oui;;;;no;search;no;open;open
A-000000-00358;A-000000-00358;Artis 2;Artis 2;http://www.audiologys.com/image_pour_import/articles/0c119f04a46b405d2b769b9bc80a4618.jpeg;;658.84;publish;contour_d_oreille;confort;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;non;oui;oui;non;oui;13;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;;;;no;search;no;open;open
A-000000-00359;A-000000-00359;Intuis S Dir;Intuis S Dir;http://www.audiologys.com/image_pour_import/articles/2901b688c7947d79e92a7f0eacb6a7c8.jpg;;269.0;draft;contour_d_oreille_standard;premier;surdite_legere_a_moyenne;classe_c;siemens;non;non;oui;non;non;oui;13;non;;;;;;;no;search;no;open;open
A-000000-00360;A-000000-00360;Intuis SP  Dir;Intuis SP Dir;http://www.audiologys.com/image_pour_import/articles/29d642da142a5a18754b8001f59aa3ac.jpg;;269.0;draft;contour_d_oreille_standard;premier;surdite_severe_a_profonde;classe_c;siemens;non;non;oui;oui;non;oui;13;non;;;;;;;no;search;no;open;open
A-000000-00361;A-000000-00361;Prothese auditive siemens Life 301;Life 301;http://www.audiologys.com/image_pour_import/articles/9a1f4b5ff745543b545c6c6eb515f2a3.jpg;;503.0;publish;micro_contour_open;extra;surdite_legere_de_20_a_40_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;non;oui;312;oui;hearing.siemens.com/fr/03-accueil/index-fr.jsp;8_canaux;oui;;;;no;search;no;open;open
A-000000-00362;A-000000-00362;Appareil auditif SIEMENS Pure 301;Pure 301;http://www.audiologys.com/image_pour_import/articles/a010d605457141a6c2d171455a169bed.jpg;http://www.audiologys.com/image_pour_import/articles/aa903a94d9070843e5ad54b6b5dcbf73.jpg|http://www.audiologys.com/image_pour_import/articles/00f00e938c1b34f9d56ab58f76f6f915.jpg|http://www.audiologys.com/image_pour_import/articles/d2720d26201e784d735efba5998676c1.jpg|http://www.audiologys.com/image_pour_import/articles/4959e8e8e7d4d20fca634e120c76d484.jpg|http://www.audiologys.com/image_pour_import/articles/7e73467a5ef4f38e6571b9a68713840e.jpg|http://www.audiologys.com/image_pour_import/articles/458353cdc764a09f5a2141a9193aabab.jpg|http://www.audiologys.com/image_pour_import/articles/4590fb0b73893a61b8d80251b4589d5d.jpg|http://www.audiologys.com/image_pour_import/articles/167b180ceecb1169530aeae01d829530.jpg|http://www.audiologys.com/image_pour_import/articles/f160a4a9cc3eeef4d7f2d1b777345813.jpg|http://www.audiologys.com/image_pour_import/articles/5d3bb15abbbc33581726a092604a3b7c.jpg|;489.0;publish;micro_contour_ecouteur_deporte;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;oui;oui;312;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;8_canaux;oui;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;;no;search;no;open;open
A-000000-00364;A-000000-00364;Motion 300 ITE ou ITC;Motion 300 ITE ou ITC;http://www.audiologys.com/image_pour_import/articles/2fbe1093621947184cc007851a3c89de.jpg;;469.0;publish;intra_auriculaire_classique;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;non;oui;non;non;optionnels;312;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;8_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00365;A-000000-00365;Siemens Motion 501 P;Motion 501 P;http://www.audiologys.com/image_pour_import/articles/7107ac72893dcac25299d1d7467273d8.jpg;http://www.audiologys.com/image_pour_import/articles/5f94c2cca90750ef76e8ae6bec06b114.jpg|http://www.audiologys.com/image_pour_import/articles/8853eaec9b9a7d0a7c061720301d2797.jpg|http://www.audiologys.com/image_pour_import/articles/b1c72d53e88c542779606b1a56379a2b.jpg|;655.0;publish;contour_d_oreille;optimum;surdite_moyenne_a_severe_de_40_a_90_de_perte;classe_d;siemens;oui;oui;oui;oui;oui;oui;13;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;www.youtube.com/watch?v=zV8oQBpXqqA&list=UUEjZV3UEBZYoq1wYcGGeE-Q&feature=plcp;www.facebook.com/login.php;;no;search;no;open;open
A-000000-00366;A-000000-00366;Siemens Motion Explorer 500 P;Motion Explorer 500 P;http://www.audiologys.com/image_pour_import/articles/7e91db64b366831368c11a54bed1c1c6.jpeg;;637.0;publish;contour_d_oreille;optimum;surdite_moyenne_a_severe_de_40_a_90_de_perte;classe_d;siemens;oui;oui;oui;oui;non;oui;13;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;www.youtube.com/watch?v=zV8oQBpXqqA&list=UUEjZV3UEBZYoq1wYcGGeE-Q&feature=plcp;www.facebook.com/login.php;;no;search;no;open;open
A-000000-00367;A-000000-00367;Motion 500 M;Motion 500 M;http://www.audiologys.com/image_pour_import/articles/52c1bb00214819c5bcecd448113d33f0.jpeg;;639.0;publish;contour_d_oreille;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;oui;oui;13;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;;;;no;search;no;open;open
A-000000-00368;A-000000-00368;Siemens Motion 501 S;Motion 501 S;http://www.audiologys.com/image_pour_import/articles/a89f9a3c2e1b54fb153bfdc43b348067.jpg;http://www.audiologys.com/image_pour_import/articles/ac190e2613da81de92a0fb772462d440.jpg|http://www.audiologys.com/image_pour_import/articles/530a02214976a0e4120394c68482c0c7.jpg|http://www.audiologys.com/image_pour_import/articles/a3f68359203d5b43d8491f980e7938ce.jpg|;635.0;publish;micro_contour_d_oreille;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;siemens;oui;oui;oui;oui;non;oui;312;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;;;;no;search;no;open;open
A-000000-00369;A-000000-00369;501 Life Siemens;501 Life;http://www.audiologys.com/image_pour_import/articles/9423730c57738a7183bf7b01d40499f1.jpg;;655.0;publish;micro_contour_open;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;non;oui;312;oui;hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;;;;no;search;no;open;open
A-000000-00370;A-000000-00370;PURE 501 SE SIEMENS;PURE 501 SE;http://www.audiologys.com/image_pour_import/articles/7119c13452e0a2fcaf054ec80cd1b1d4.jpg;http://www.audiologys.com/image_pour_import/articles/166e6cda03aa4c2dd401d95ed2c4b77a.jpg|;639.0;publish;micro_contour_ecouteur_deporte;optimum;surdite_legere_a_severe_de_20_a_90_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;non;oui;312;oui;hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;;;;no;search;no;open;open
A-000000-00371;A-000000-00371;Artis 2 SP;Artis 2 SP;http://www.audiologys.com/image_pour_import/articles/473bb906b55ab41e59551cc38c570187.jpeg;;658.84;publish;contour_d_oreille;confort;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;siemens;oui;non;oui;oui;non;oui;13;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;;;;no;search;no;open;open
A-000000-00372;A-000000-00372;AGIL  BTE TEST;AGIL BTE TEST;;;600.0;draft;contour_d_oreille_standard;optimum;surdite_moyenne_a_severe;classe_d;oticon;oui;oui;oui;oui;non;oui;13;non;;;;;;;no;search;no;open;open
A-000000-00373;A-000000-00373;TEST21/07/2010;TEST21/07/2010;http://www.audiologys.com/image_pour_import/articles/99f493da9705eebd5fc47c08b179cade.jpg;;500.0;draft;contour_d_oreille_standard;premier;surdite_legere;classe_a;oticon;oui;oui;oui;oui;oui;oui;13;oui;;;;;;;no;search;no;open;open
A-000000-00374;A-000000-00374;AGIL  BTE TEST2;AGIL BTE TEST2;;;600.0;draft;micro_contour_open;elite;surdite_profonde;classe_d;;non;non;oui_telecommande;oui_telecommande;non;optionnels;accu_type_10;non;;;;;;;no;search;no;open;open
A-000000-00375;A-000000-00375;Pure 501;Pure 501;http://www.audiologys.com/image_pour_import/articles/dfdad0c38131f0a7fb0e09959859bfae.jpg;;639.0;draft;micro_contour_ecouteur_deporte;optimum;surdite_legere_a_severe;classe_d;siemens;oui;oui;oui;oui_telecommande;oui;oui;10;non;;;;;;;no;search;no;open;open
A-000000-00376;A-000000-00376;Pure 501 Siemens;Pure 501;http://www.audiologys.com/image_pour_import/articles/fd3a3789965d08dba76b879f4c4524cc.jpg;;655.0;publish;intra_classique;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;oui;oui;oui;non;optionnels;312;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;;no;search;no;open;open
A-000000-00377;A-000000-00377;Motion 700 SP;Motion 700 SP;http://www.audiologys.com/image_pour_import/articles/398e2b990a552d339d589539a4def0b8.jpg;;763.0;publish;contour_d_oreille;elite;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;siemens;oui;oui;oui;oui;non;oui;675;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;oui;;;;no;search;no;open;open
A-000000-00378;A-000000-00378;Siemens Motion 701 P contour d oreille Appareil auditif siemens Motion 701P prix;Motion 701 P contour d oreille Motion 701P;http://www.audiologys.com/image_pour_import/articles/99a1ac56fc521c0bffcc58373431c5cc.jpeg;http://www.audiologys.com/image_pour_import/articles/b0b2d845def7913d45933ff1a9868fb4.jpg|;770.0;publish;micro_contour_d_oreille;elite;surdite_moyenne_a_severe_de_40_a_90_de_perte;classe_d;siemens;oui;oui;oui;oui;oui;oui;13;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;oui;www.youtube.com/watch?v=zV8oQBpXqqA&list=UUEjZV3UEBZYoq1wYcGGeE-Q&feature=plcp;www.facebook.com/login.php;;no;search;no;open;open
A-000000-00379;A-000000-00379;Motion 700 M;Motion 700 M;http://www.audiologys.com/image_pour_import/articles/a4a564d6ad4c8236b3b9f51c1d5fd80f.jpg;;804.0;publish;contour_d_oreille;elite;surdite_legere_de_20_a_40_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;oui;oui;13;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;oui;;;;no;search;no;open;open
A-000000-00380;A-000000-00380;Siemens Motion 701 S;Motion 701 S;http://www.audiologys.com/image_pour_import/articles/54b884d39a42634b337029ee3dd0b591.jpg;;770.0;publish;micro_contour_open;elite;surdite_legere_de_20_a_40_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;non;oui;312;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;oui;;;;no;search;no;open;open
A-000000-00381;A-000000-00381;PURE 701 SIEMENS APPAREIL AUDITIF;PURE 701;http://www.audiologys.com/image_pour_import/articles/1205bf3864e77b58fa39f44da2198650.jpg;http://www.audiologys.com/image_pour_import/articles/abf70aceb1cc023d1cb717558e8a9d19.jpg|http://www.audiologys.com/image_pour_import/articles/d3b444981e9add7e3c5e28bcce877bea.jpg|http://www.audiologys.com/image_pour_import/articles/d8ed49791cd760f8d052d3ae1179eb22.jpg|http://www.audiologys.com/image_pour_import/articles/a883ce1fca4d51fef77d2311b9f71bdb.jpeg|http://www.audiologys.com/image_pour_import/articles/e280da27187d106e45dad5eacfbc60c0.jpg|http://www.audiologys.com/image_pour_import/articles/77bcea16020b795d05af9f029c62da29.jpg|http://www.audiologys.com/image_pour_import/articles/d07eea2d1383a408988ed9e24ac332b3.jpg|http://www.audiologys.com/image_pour_import/articles/de37d9969c894e34d4e808172782d835.jpg|http://www.audiologys.com/image_pour_import/articles/0ef3f466934839446a57cc19a8e031c3.jpg|http://www.audiologys.com/image_pour_import/articles/3427e0252ec75c3e416c02021dc57f66.jpg|http://www.audiologys.com/image_pour_import/articles/4d69c0959556f0b3797fddcdafd6d08f.jpg|;760.0;publish;micro_contour_ecouteur_deporte;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;oui;oui;312;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;oui;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;;no;search;no;open;open
A-000000-00382;A-000000-00382;Siemens Pure 701 SE;Pure 701 SE;http://www.audiologys.com/image_pour_import/articles/4c0767eaacdc44bc6ca1b8b80a2a4f13.jpg;http://www.audiologys.com/image_pour_import/articles/515585839e7d2b0c4a9257dc9a6fb3e9.jpg|;780.0;publish;micro_contour_ecouteur_deporte;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;non;oui;10;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;oui;;;;no;search;no;open;open
A-000000-00383;A-000000-00383;Nitro 701 CIC SIEMENS NITRO 701 PRIX APPAREIL AUDITIF;Nitro 701 CIC NITRO 701;http://www.audiologys.com/image_pour_import/articles/a3e33fcb7884ba0ae05f426104535791.jpg;;760.0;publish;appareil_auditif_tres_discret;elite;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_d;siemens;non;non;non;non;non;non;10;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00384;A-000000-00384;Motion 701 ITE;Motion 701 ITE;http://www.audiologys.com/image_pour_import/articles/c1abf6496905053f0504ad424bbd69e9.jpg;;770.0;publish;appareil_auditif_invisible;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;non;oui;oui_telecommande;non;non;13;non;www.youtube.com/watch?v=vsj2oNCziG8;16_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00385;A-000000-00385;APPAREIL AUDITIF SIEMENS Intuis 2 cic;Intuis 2 cic;http://www.audiologys.com/image_pour_import/articles/d32a35737fe945444016471cec42b6c1.jpg;;209.0;publish;appareil_auditif_tres_discret;premier;surdite_legere_de_20_a_40_de_perte;classe_c;siemens;non;non;oui;non;non;non;10;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;4_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;http://twitter.com/intent/session?related=kpsuleme&return_to=%2Fintent%2Ftweet%3Ftext%3DD%25C3%25A9couvrez%2520l%2527univers%2520de%2520%2523M%255FT%255FG%255FD%2520%253A%2520%2520%252D%2520avec%2520%2523kpsuleme%252E%2520Enjoy%2520%2521%26related%3Dkpsule;2011_avant;no;search;no;open;open
A-000000-00386;A-000000-00386;Lotus Pro CIC SIEMENS prix appareil auditif;Lotus Pro CIC;http://www.audiologys.com/image_pour_import/articles/c3f68015aefd5ebea142c01d20eb3f70.jpg;;161.0;publish;appareil_auditif_tres_discret;premier;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_c;siemens;non;non;non;non;non;non;10;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;2_canaux;non;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00387;A-000000-00387;SIEMENS Motion 100 CIC APPAREIL AUDITIF PRIX;Motion 100 CIC;http://www.audiologys.com/image_pour_import/articles/cddae36dd8438d1f574738f176803be9.jpg;;399.0;publish;appareil_auditif_tres_discret;extra;surdite_legere_de_20_a_40_de_perte;classe_d;siemens;non;non;non;non;non;non;10;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;6_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00388;A-000000-00388;Siemens Motion 300 CIC;Motion 300 CIC;http://www.audiologys.com/image_pour_import/articles/6f6842d47e867c39a596769992f5a440.jpg;http://www.audiologys.com/image_pour_import/articles/bee84ca569b57b1d21957e8fe60fcdd1.jpg|;469.0;publish;appareil_auditif_tres_discret;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;non;non;10;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;8_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00389;A-000000-00389;Motion 501 CIC;Motion 501 CIC;http://www.audiologys.com/image_pour_import/articles/612574696c6fa1a6e7f4b4190bc7a08a.jpg;;635.0;publish;appareil_auditif_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;non;oui;10;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00390;A-000000-00390;Motion 701 CIC siemens prix;Motion 701 CIC;http://www.audiologys.com/image_pour_import/articles/128a8d10a19b86a3316d1525dd1bb7e5.jpg;;770.0;publish;appareil_auditif_tres_discret;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;oui;oui;oui;non;oui;10;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00515;A-000000-00515;STARKEY DX;DX;http://www.audiologys.com/image_pour_import/articles/568afae60f8f27ec17a7f998b158abb6.jpg;;350.0;publish;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;8_canaux;oui;;;;no;search;no;open;open
A-000000-00516;A-000000-00516;STARKEY DX AGC;DX AGC;http://www.audiologys.com/image_pour_import/articles/fbf70343912e0837d3e8ee857200e2a4.jpg;;350.0;publish;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;8_canaux;oui;;;;no;search;no;open;open
A-000000-00517;A-000000-00517;STARKEY DX AGC H;DX AGC H;http://www.audiologys.com/image_pour_import/articles/35a4afee65faac05a78210eae64812ab.jpg;;350.0;publish;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;8_canaux;oui;;;;no;search;no;open;open
A-000000-00518;A-000000-00518;DP8;DP8;http://www.audiologys.com/image_pour_import/articles/5cba6f31fe3d53f2272f405b80e4d8b5.jpg;;310.0;publish;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;oui;oui;non;non;13;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00519;A-000000-00519;DP7 + CMU;DP7 + CMU;http://www.audiologys.com/image_pour_import/articles/c1d30d677c8255cf0d72b377dd66162e.jpg;;135.0;publish;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00520;A-000000-00520;DP7 Appareil CMU;DP7 Appareil CMU;http://www.audiologys.com/image_pour_import/articles/5f3aed687e636f2dc94cc9bbe78cc44a.jpg;;135.0;publish;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00521;A-000000-00521;F228 D Lunettes auditives CO;F228 D Lunettes auditives CO;http://www.audiologys.com/image_pour_import/articles/770bd2c6b6fef1a59960febd4e1345f9.jpg;;450.0;publish;branche_de_lunette;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;oui;oui;oui;non;non;675;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00522;A-000000-00522;Lunettes auditives Conduction osseuse pour patient atteint de surdité de transmission;Lunettes auditives Conduction osseuse;http://www.audiologys.com/image_pour_import/articles/e5e7a40d7240925a7e5cbe3c99712679.jpg;http://www.audiologys.com/image_pour_import/articles/954d3ed5fd3abff7042d70a69d28a3f2.jpg|http://www.audiologys.com/image_pour_import/articles/a6cb3eade72ec8cfc8a0b3a0b2835719.jpg|;559.0;publish;contour_d_oreille_standard;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;oui;oui;non;oui;non;non;675;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00526;A-000000-00526;Reach 62D 62 D BELTONE Prix;Reach 62D 62 D;http://www.audiologys.com/image_pour_import/articles/201d223aa748183e39de5af866f3e4ba.jpg;http://www.audiologys.com/image_pour_import/articles/ea694b2d00624556bf7649db435b4bbc.jpg|;600.0;publish;micro_contour_ecouteur_deporte;elite;surdite_legere_de_20_a_40_de_perte;classe_d;;non;non;non;non;non;oui;10;oui;www.beltone-hearing.com/fr-fr/Pages/default.aspx;17_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00529;A-000000-00529;EXTRA 211 AZ;EXTRA 211 AZ;http://www.audiologys.com/image_pour_import/articles/0f8ec7d6cfaaa545b301db4d0e6024ee.jpg;;395.5;publish;contour_d_oreille;confort;surdite_legere_de_20_a_40_de_perte;classe_c;;non;non;oui;oui;non;non;13;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01053;A-000000-01053;EXELIA ART CIC;EXELIA ART CIC;http://www.audiologys.com/image_pour_import/articles/15dc09a6987184eb73c9cad26c31a6d9.jpg;;796.0;publish;intra_tres_discret;elite;surdite_legere_de_20_a_40_de_perte;classe_d;;non;non;non;non;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01054;A-000000-01054;EXELIA ART Micro BTE;EXELIA ART Micro BTE;http://www.audiologys.com/image_pour_import/articles/2aac46be6a2581c04834d5b39b400253.jpg;;796.0;publish;micro_contour_d_oreille;elite;surdite_legere_de_20_a_40_de_perte;classe_d;;non;non;non;non;non;optionnels;13;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01055;A-000000-01055;EXELIA ART Micro  Petit BTE;EXELIA ART Micro Petit BTE;http://www.audiologys.com/image_pour_import/articles/da6a119204308e6fafa7310f714e0c87.jpg;;746.0;publish;contour_d_oreille;elite;surdite_legere_de_20_a_40_de_perte;classe_d;;non;non;non;non;non;optionnels;312;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01056;A-000000-01056;EXELIA ART ITE / ITC;EXELIA ART ITE / ITC;http://www.audiologys.com/image_pour_import/articles/f9172d4289ec8063789493f9657d7460.png;;796.0;draft;intra_tres_discret;elite;surdite_legere_a_severe;classe_d;;non;non;oui_telecommande;oui_telecommande;non;optionnels;312;non;;;;;;;no;search;no;open;open
A-000000-01057;A-000000-01057;EXELIA ART ITE;EXELIA ART ITE;http://www.audiologys.com/image_pour_import/articles/fa600fbab497983dd9546c965a2c854dite phonak;;796.0;publish;intra_classique;elite;surdite_legere_de_20_a_40_de_perte;classe_d;;oui;oui;oui;oui;non;optionnels;312;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01058;A-000000-01058;EXELIA ART BTE;EXELIA ART BTE;http://www.audiologys.com/image_pour_import/articles/92641cb82486712887ea3a54a09cc111.jpg;;796.0;publish;contour_d_oreille;elite;surdite_legere_de_20_a_40_de_perte;classe_d;;non;non;oui_telecommande;oui_telecommande;non;optionnels;13;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01059;A-000000-01059;VERSATA ART  CIC;VERSATA ART CIC;http://www.audiologys.com/image_pour_import/articles/1d5cd18f230ba55b8390c65bdfd3bc21.jpg;;591.0;publish;intra_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;;non;non;non;non;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
