A-000000-00389;Motion 501 CIC;appareil_auditif_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;siemens;oui;oui;oui;oui_telecommande;non;oui;10;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;12_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00390;Motion 701 CIC siemens prix;appareil_auditif_tres_discret;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;siemens;oui;oui;oui;oui;non;oui;10;non;www.hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00515;STARKEY DX;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;8_canaux;oui;;;;no;search;no;open;open
A-000000-00516;STARKEY DX AGC;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;8_canaux;oui;;;;no;search;no;open;open
A-000000-00517;STARKEY DX AGC H;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;8_canaux;oui;;;;no;search;no;open;open
A-000000-00518;DP8;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;oui;oui;non;non;13;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00519;DP7 + CMU;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00520;DP7 Appareil CMU;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;non;non;oui;non;non;13;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00521;F228 D Lunettes auditives CO;branche_de_lunette;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;non;oui;oui;oui;non;non;675;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00522;Lunettes auditives Conduction osseuse pour patient atteint de surdité de transmission;contour_d_oreille_standard;premier;surdite_legere_de_20_a_40_de_perte;classe_a;starkey;oui;oui;non;oui;non;non;675;non;www.starkey.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-00526;Reach 62D 62 D BELTONE Prix;micro_contour_ecouteur_deporte;elite;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;oui;10;oui;www.beltone-hearing.com/fr-fr/Pages/default.aspx;17_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-00529;EXTRA 211 AZ;contour_d_oreille;confort;surdite_legere_de_20_a_40_de_perte;classe_c;autre;non;non;oui;oui;non;non;13;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01053;EXELIA ART CIC;intra_tres_discret;elite;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01054;EXELIA ART Micro BTE;micro_contour_d_oreille;elite;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;optionnels;13;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01055;EXELIA ART Micro  Petit BTE;contour_d_oreille;elite;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;optionnels;312;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01056;EXELIA ART ITE / ITC;intra_tres_discret;elite;surdite_legere_a_severe;classe_d;autre;non;non;oui_telecommande;oui_telecommande;non;optionnels;312;non;;;;;;;no;search;no;open;open
A-000000-01057;EXELIA ART ITE;intra_classique;elite;surdite_legere_de_20_a_40_de_perte;classe_d;autre;oui;oui;oui;oui;non;optionnels;312;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01058;EXELIA ART BTE;contour_d_oreille;elite;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;oui_telecommande;oui_telecommande;non;optionnels;13;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01059;VERSATA ART  CIC;intra_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01060;VERSATA ART Intraconque;contour_d_oreille;optimum;surdite_legere_a_severe_de_20_a_90_de_perte;classe_d;autre;oui;non;oui;oui;non;optionnels;13;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01061;VERSATA ART ITE;intra_auriculaire_classique;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;oui;oui;oui;oui;non;optionnels;312;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01062;VERSATA ART Micro BTE;contour_d_oreille;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;13;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01063;VERSATA ART Micro BTE Petite;contour_d_oreille;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;oui;non;oui_telecommande;non;non;optionnels;10;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01064;VERSATA ART CIC;intra_tres_discret;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;non;non;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;non;;;;no;search;no;open;open
A-000000-01065;VERSATA ART BTE SP;contour_d_oreille;optimum;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui_telecommande;non;non;optionnels;13;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01066;CERTENA ART BTE SP;contour_d_oreille;extra;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01067;CERTENA ART BTE M;contour_d_oreille;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;non;;;;no;search;no;open;open
A-000000-01068;CERTENA ART Micro BTE Petite;micro_contour_d_oreille;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;oui;non;oui;oui_telecommande;non;oui;10;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01069;CERTENA ART Micro BTE;micro_contour_d_oreille;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;oui;non;oui;oui_telecommande;non;oui;312;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01070;CERTENA ART CIC;intra_tres_discret;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;oui;oui;oui;oui;non;optionnels;312;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01071;CERTENA ART ITE ITC;intra_classique;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;oui;oui;oui;oui;non;oui;312;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01072;CERTENA ART CIC;intra_tres_discret;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01073;MILO PLUS ITE CIC PHONAK PRIX AUDIOPROTHESE;intra_auriculaire_classique;confort;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;4_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;http://twitter.com/intent/session?related=kpsuleme&return_to=%2Fintent%2Ftweet%3Ftext%3DD%25C3%25A9couvrez%2520l%2527univers%2520de%2520%2523M%255FT%255FG%255FD%2520%253A%2520%2520%252D%2520avec%2520%2523kpsuleme%252E%2520Enjoy%2520%2521%26related%3Dkpsule;2011_avant;no;search;no;open;open
A-000000-01074;MILO PLUS  ITC;intra_classique;confort;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;oui;oui;non;non;312;non;www.phonak.com/fr/b2c/fr/home.html;4_canaux;oui;;;;no;search;no;open;open
A-000000-01075;MILO PLUS Intraconque;intra_classique;confort;surdite_legere_de_20_a_40_de_perte;classe_d;autre;oui;non;oui;oui;non;non;13;non;www.phonak.com/fr/b2c/fr/home.html;4_canaux;oui;;;;no;search;no;open;open
A-000000-01076;MILO PLUS Micro BTE;contour_d_oreille;confort;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;oui;non;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;4_canaux;oui;;;;no;search;no;open;open
A-000000-01077;MILO PLUS BTE SP;contour_d_oreille;confort;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;4_canaux;oui;;;;no;search;no;open;open
A-000000-01078;MILO PLUS BTE UP;contour_d_oreille;extra;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;autre;non;non;oui;oui;non;non;675;non;www.phonak.com/fr/b2c/fr/home.html;4_canaux;oui;;;;no;search;no;open;open
A-000000-01079;MILO BTE UP;contour_d_oreille;premier;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;autre;non;non;oui;oui;non;oui;675;non;www.phonak.com/fr/b2c/fr/home.html;2_canaux;oui;;;;no;search;no;open;open
A-000000-01080;MILO BTE SP;contour_d_oreille;premier;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;2_canaux;oui;;;;no;search;no;open;open
A-000000-01081;MILO Micro BTE;contour_d_oreille;premier;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;oui;non;non;non;13;non;www.phonak.com/fr/b2c/fr/home.html;2_canaux;oui;;;;no;search;no;open;open
A-000000-01082;AUDEO YES IX;micro_contour_ecouteur_deporte;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;oui;non;oui_telecommande;oui_telecommande;non;oui;312;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01083;AUDEO YES V;micro_contour_ecouteur_deporte;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;oui;non;oui_telecommande;oui_telecommande;non;oui;312;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01084;AUDEO YES III;micro_contour_ecouteur_deporte;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;oui;non;oui_telecommande;oui_telecommande;non;oui;312;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01085;Phonak AUDEO SMART IX;micro_contour_ecouteur_deporte;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;oui;non;oui_telecommande;oui_telecommande;non;oui;312;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01086;phonak AUDEO MINI IX;micro_contour_ecouteur_deporte;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;phonak;non;non;non;non;non;oui;10;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;non;;;;no;search;no;open;open
A-000000-01087;Phonak AUDEO MINI V;micro_contour_ecouteur_deporte;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;non;non;non;optionnels;10;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;non;;;;no;search;no;open;open
A-000000-01088;PHONAK AUDEO MINI III;micro_contour_ecouteur_deporte;confort;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;non;non;non;oui;10;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;non;;;;no;search;no;open;open
A-000000-01089;PHONAK AUDEO ZIP IX PRIX AUDEO ZIP PHONAK;intra_tres_discret;elite;surdite_legere_de_20_a_40_de_perte;classe_d;autre;oui;non;oui_telecommande;oui_telecommande;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01090;AUDEO ZIP V;intra_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;oui;non;oui_telecommande;oui_telecommande;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01091;PHONAK AUDEO ZIP III PRIX audéo Phonak;intra_tres_discret;confort;surdite_legere_de_20_a_40_de_perte;classe_d;autre;oui;non;oui_telecommande;oui_telecommande;non;non;10;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01092;PHONAK NAIDA  SP IX PRIX APPAREIL AUDITIF NAIDA 9 SP PHONAK PROTHESE AUDITIVE PRIX;contour_d_oreille;elite;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01093;NAIDA  UP IX;contour_d_oreille;elite;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;675;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;;;;no;search;no;open;open
A-000000-01094;NAIDA  V  SP;contour_d_oreille;optimum;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01095;NAIDA  UP V;contour_d_oreille;elite;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;675;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01096;PHONAK NAIDA  SP III PRIX APPAREIL AUDITIF NAIDA 3 SP PHONAK PROTHESE AUDITIVE PRIX;contour_d_oreille;optimum;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01097;NAIDA  UP III;contour_d_oreille;extra;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;autre;oui;non;oui;oui;non;oui;675;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01098;NAIDA BTE UP I;contour_d_oreille_standard;confort;surdite_severe_a_profonde;classe_d;autre;non;non;oui_telecommande;oui_telecommande;non;optionnels;675;non;;;;;;;no;search;no;open;open
A-000000-01099;NAIDA BTE SP I;contour_d_oreille_standard;confort;surdite_moyenne_a_severe;classe_d;autre;non;non;oui_telecommande;oui_telecommande;non;optionnels;13;non;;;;;;;no;search;no;open;open
A-000000-01100;NIOS MICRO BTE V;contour_d_oreille;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;oui_telecommande;oui_telecommande;non;optionnels;13;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;;;;no;search;no;open;open
A-000000-01101;NIOS MICRO BTE III;contour_d_oreille;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;oui_telecommande;oui_telecommande;non;optionnels;13;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;;;;no;search;no;open;open
A-000000-01102;OK PLUS BTE M CMU;contour_d_oreille;premier;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_a;autre;non;non;non;non;non;non;13;non;www.phonak.com/fr/b2c/fr/home.html;2_canaux;oui;;;;no;search;no;open;open
A-000000-01103;OK PLUS SP CMU;contour_d_oreille;premier;surdite_moyenne_a_profonde_de_40_a_plus_de_90_de_perte;classe_a;autre;non;non;non;oui;non;non;13;non;www.phonak.com/fr/b2c/fr/home.html;2_canaux;oui;;;;no;search;no;open;open
A-000000-01185;OTICON CHILI SP 9 SURPUISSANT SP9 PRIX oticon 78 dB de gain 139 dB de niveau de sortie;contour_d_oreille;elite;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;oticon;oui;oui;oui;oui;non;oui;13;non;www.oticon.fr/;large_bande;oui;;;;no;search;no;open;open
A-000000-01186;OTICON CHILI SP 7 SP7;contour_d_oreille;optimum;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;oticon;oui;oui;oui;oui;non;oui;13;non;www.oticon.fr/;8_canaux;oui;;;;no;search;no;open;open
A-000000-01187;OTICON CHILI SP 5 SP5 oticon surpuissant;contour_d_oreille;extra;surdite_severe_a_profonde_de_70_a_plus_de_90_de_perte;classe_d;oticon;oui;oui;oui;oui;non;oui;13;non;www.oticon.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01188;SAFARI 900 SP;contour_d_oreille;optimum;surdite_moyenne_a_severe_de_40_a_90_de_perte;classe_d;oticon;oui;oui;oui;oui;non;oui;13;non;www.oticon.fr/;12_canaux;oui;;;;no;search;no;open;open
A-000000-01189;SAFARI 600 SP;contour_d_oreille;extra;surdite_moyenne_a_severe_de_40_a_90_de_perte;classe_d;oticon;oui;oui;oui;oui;non;oui;13;non;www.oticon.fr/;8_canaux;oui;;;;no;search;no;open;open
A-000000-01190;SAFARI 300 SP;contour_d_oreille;confort;surdite_moyenne_a_severe_de_40_a_90_de_perte;classe_d;oticon;oui;oui;oui;oui;non;oui;13;non;www.oticon.fr/;6_canaux;non;;;;no;search;no;open;open
A-000000-01191;Resound Aléra 9 61 DRW Aléra 961 aide auditive;micro_contour_ecouteur_deporte;elite;surdite_legere_de_20_a_40_de_perte;classe_c;autre;oui;oui;oui;oui;non;oui;312;non;www.resound.fr/;17_canaux;non;www.youtube.com/watch?v=zV8oQBpXqqA&list=UUEjZV3UEBZYoq1wYcGGeE-Q&feature=plcp;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01192;Aléra 9 60 DR Aléra 960 RESOUND;micro_contour_ecouteur_deporte;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;non;non;non;oui;10;non;www.resound.fr/;9_canaux;oui;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01193;LIVE 61 DI;micro_contour_open;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;312;non;www.resound.fr/;17_canaux;oui;;;;no;search;no;open;open
A-000000-01194;LIVE 70 DVIR resound;micro_contour_open;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;resound;non;non;non;non;non;non;312;non;www.resound.fr/;4_canaux;oui;;;;no;search;no;open;open
A-000000-01195;LIVE 71 DI resound;micro_contour_open;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;resound;non;non;non;non;non;non;13;non;www.resound.fr/;4_canaux;oui;;;;no;search;no;open;open
A-000000-01196;resound LIVE 9 71 DVI 971;micro_contour_open;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;resound;non;non;non;non;non;oui;13;non;www.resound.fr/;9_canaux;non;;;;no;search;no;open;open
A-000000-01197;resound LIVE 9 81 DVI live 981;contour_d_oreille;optimum;surdite_legere_a_severe_de_20_a_90_de_perte;classe_d;resound;non;non;oui;oui;non;oui;13;non;www.resound.fr/;9_canaux;non;www.youtube.com/watch?v=zV8oQBpXqqA&list=UUEjZV3UEBZYoq1wYcGGeE-Q&feature=plcp;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01198;RESOUND LIVE 910 live 9 10;intra_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;10;non;www.resound.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01199;RESOUND LIVE 9 10 live 910;intra_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;10;non;www.resound.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01200;LIVE 20 Mini canal;intra_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;10;non;www.resound.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01201;LIVE 30 Conduit;intra_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;312;non;www.resound.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01202;LIVE 50 Conduit;intra_tres_discret;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;13;non;www.resound.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01203;DOT  2 30 rite resound;micro_contour_ecouteur_deporte;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;resound;non;non;oui;non;non;oui;10;non;www.resound.fr/;9_canaux;non;;;;no;search;no;open;open
A-000000-01207;RESOUND ALERA 761 DRW aléra 7 61;micro_contour_ecouteur_deporte;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;oui;oui;oui;oui;non;oui;312;non;www.resound.fr/;17_canaux;non;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2012_mi;no;search;no;open;open
A-000000-01208;APPAREIL AUDITIF RESOUND ALERA 760 DR Aléra 7 60 PRIX;micro_contour_ecouteur_deporte;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;oui;oui;oui;oui;non;oui;10;non;www.resound.fr/;7_canaux;non;;;;no;search;no;open;open
A-000000-01209;LIVE 7 61 DI;contour_d_oreille;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;oui;oui;non;optionnels;312;non;www.resound.fr/;4_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01210;LIVE 7  70 DVIR RITE;micro_contour_ecouteur_deporte;optimum;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;oui;oui;non;optionnels;312;non;www.resound.fr/;7_canaux;oui;;;;no;search;no;open;open
A-000000-01211;LIVE 7 71 DI;contour_d_oreille;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;oui;oui;non;oui;13;non;www.resound.fr/;4_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01212;LIVE 7 71 DVI resound;micro_contour_open;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;resound;non;non;oui;oui;non;optionnels;13;non;www.resound.fr/;4_canaux;oui;;;;no;search;no;open;open
A-000000-01213;LIVE 7 81 DVI Puissant resound;micro_contour_open;extra;surdite_legere_a_severe_de_20_a_90_de_perte;classe_d;resound;non;non;oui;oui;non;optionnels;13;non;www.resound.fr/;4_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01214;LIVE 7  10 CIC EXTRA SMALL;intra_tres_discret;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;oui;oui;non;oui;10;non;www.resound.fr/;7_canaux;oui;;;;no;search;no;open;open
A-000000-01215;LIVE 7 10 M CIC;intra_tres_discret;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;10;non;www.resound.fr/;7_canaux;oui;;;;no;search;no;open;open
A-000000-01216;LIVE 7 20 Mini Canal;intra_tres_discret;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;oui;10;non;www.resound.fr/;7_canaux;oui;;;;no;search;no;open;open
A-000000-01217;LIVE 7 30 Conduit;intra_classique;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;oui;non;non;non;312;non;www.resound.fr/;7_canaux;non;;;;no;search;no;open;open
A-000000-01218;LIVE 7 50 Conque;intra_classique;extra;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;non;non;non;non;13;non;www.resound.fr/;4_canaux;oui;;;;no;search;no;open;open
A-000000-01219;DOT  260 resound;micro_contour_ecouteur_deporte;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;resound;non;non;oui;non;non;oui;10;non;www.resound.fr/;6_canaux;non;;;;no;search;no;open;open
A-000000-01220;Appareil auditif RESOUND ALERA 561 DRW Aléra 5 61;contour_ecouteur_deporte;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_c;autre;oui;oui;oui;oui;non;oui;312;non;www.resound.fr/;17_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2012_fin;no;search;no;open;open
A-000000-01221;Appareil auditif Resound Aléra 560 Aléra 5 60 DR;micro_contour_ecouteur_deporte;confort;surdite_legere_de_20_a_40_de_perte;classe_c;autre;non;non;non;non;non;non;10;non;www.resound.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01222;LIVE 5 61 DI;micro_contour_open;confort;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;autre;non;non;oui;oui;non;oui;312;non;www.resound.fr/;9_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01223;LIVE 5 70 DVIR;micro_contour_ecouteur_deporte;confort;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;oui;oui;non;optionnels;312;non;www.resound.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01224;LIVE 5 71 DI;contour_ecouteur_deporte;confort;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;oui;oui;non;non;13;non;www.resound.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01225;LIVE 5 71 DVI;micro_contour_ecouteur_deporte;confort;surdite_legere_de_20_a_40_de_perte;classe_d;autre;non;non;oui;oui;non;optionnels;13;non;www.resound.fr/;9_canaux;oui;;;;no;search;no;open;open
A-000000-01226;LIVE 5 81 DVI PUISSANT;contour_d_oreille;confort;surdite_legere_a_severe_de_20_a_90_de_perte;classe_d;autre;non;non;oui;oui;non;oui;13;non;www.resound.fr/;9_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;;no;search;no;open;open
